 ,Area,Mean,Min,Max,X,Y,Slice
680,0,53,53,53,2060.403,382.550,14
681,0,70,70,70,2063.758,416.107,14
682,0,36,36,36,2046.980,399.329,14
683,0,56,56,56,2053.691,466.443,14
684,0,28,28,28,2060.403,489.933,14
685,0,45,45,45,2053.691,516.779,14
686,0,36,36,36,2036.913,523.490,14
687,0,5,5,5,2006.711,530.201,14
688,0,25,25,25,2016.779,506.711,14
689,0,21,21,21,2020.134,483.221,14
690,0,14,14,14,2030.201,463.087,14
691,0,28,28,28,1996.644,610.738,14
692,0,40,40,40,1919.463,553.691,14
693,0,47,47,47,1899.329,533.557,14
694,0,29,29,29,1872.483,526.846,14
695,0,38,38,38,1828.859,560.403,14
696,0,47,47,47,1815.436,593.960,14
697,0,56,56,56,2016.779,375.839,14
698,0,63,63,63,2000,379.195,14
699,0,28,28,28,1993.289,392.617,14
700,0,52,52,52,1976.510,382.550,14
701,0,24,24,24,1963.087,399.329,14
702,0,50,50,50,1956.376,382.550,14
703,0,63,63,63,1946.309,392.617,14
704,0,55,55,55,1932.886,379.195,14
705,0,20,20,20,1932.886,412.752,14
706,0,52,52,52,1919.463,395.973,14
707,0,28,28,28,1906.040,399.329,14
708,0,50,50,50,1895.973,382.550,14
709,0,73,73,73,1885.906,392.617,14
710,0,60,60,60,1882.550,409.396,14
711,0,58,58,58,1899.329,409.396,14
712,0,62,62,62,1899.329,419.463,14
713,0,51,51,51,1862.416,392.617,14
714,0,47,47,47,1859.061,409.396,14
715,0,53,53,53,1838.926,395.973,14
716,0,37,37,37,1812.081,419.463,14
717,0,51,51,51,1832.215,432.886,14
718,0,44,44,44,1791.946,412.752,14
719,0,72,72,72,1785.235,432.886,14
720,0,27,27,27,1771.812,416.107,14
721,0,61,61,61,1771.812,442.953,14
722,0,63,63,63,1738.255,439.597,14
723,0,54,54,54,1731.544,419.463,14
724,0,48,48,48,1691.275,429.530,14
725,0,42,42,42,1677.852,449.664,14
726,0,65,65,65,1667.785,426.174,14
727,0,52,52,52,1644.295,449.664,14
728,0,55,55,55,1624.161,439.597,14
729,0,28,28,28,1620.805,456.376,14
730,0,19,19,19,1657.718,500,14
731,0,25,25,25,1634.228,523.490,14
732,0,73,73,73,1624.161,540.268,14
733,0,2,2,2,1593.960,550.336,14
734,0,8,8,8,1570.470,550.336,14
735,0,69,69,69,1268.456,500,14
736,0,31,31,31,1315.436,486.577,14
737,0,47,47,47,1060.403,392.617,14
738,0,31,31,31,1097.315,513.423,14
739,0,48,48,48,936.242,506.711,14
740,0,33,33,33,758.389,500,14
741,0,8,8,8,724.832,496.644,14
742,0,52,52,52,513.423,503.356,14
743,0,71,71,71,359.060,500,14
744,0,37,37,37,302.013,506.711,14
745,0,97,97,97,4107.383,520.134,15
746,0,58,58,58,4003.356,500,15
747,0,67,67,67,3996.644,526.846,15
748,0,27,27,27,3979.866,473.154,15
749,0,58,58,58,3953.020,463.087,15
750,0,88,88,88,3899.329,453.020,15
751,0,39,39,39,3919.463,530.201,15
752,0,83,83,83,3885.906,530.201,15
753,0,16,16,16,3785.235,540.268,15
754,0,43,43,43,3697.987,560.403,15
755,0,98,98,98,3617.450,546.980,15
756,0,97,97,97,3610.738,419.463,15
757,0,82,82,82,3550.335,546.980,15
758,0,77,77,77,3543.624,587.248,15
759,0,66,66,66,3442.953,600.671,15
760,0,4,4,4,3352.349,593.960,15
761,0,58,58,58,3533.557,506.711,15
762,0,68,68,68,3516.779,513.423,15
763,0,35,35,35,3496.644,493.289,15
764,0,45,45,45,3489.933,513.423,15
765,0,28,28,28,3466.443,466.443,15
766,0,56,56,56,3459.731,479.866,15
767,0,67,67,67,3453.020,506.711,15
768,0,41,41,41,3439.597,483.221,15
769,0,57,57,57,3429.530,503.356,15
770,0,36,36,36,3422.819,483.221,15
771,0,72,72,72,3409.396,500,15
772,0,53,53,53,3395.973,479.866,15
773,0,54,54,54,3379.195,500,15
774,0,47,47,47,3372.483,483.221,15
775,0,63,63,63,3375.839,466.443,15
776,0,56,56,56,3348.993,483.221,15
777,0,47,47,47,3362.416,500,15
778,0,47,47,47,3335.571,506.711,15
779,0,31,31,31,3328.859,489.933,15
780,0,55,55,55,3332.215,469.799,15
781,0,65,65,65,3308.725,483.221,15
782,0,40,40,40,3315.436,506.711,15
783,0,60,60,60,3288.591,503.356,15
784,0,32,32,32,3288.591,483.221,15
785,0,76,76,76,3268.456,500,15
786,0,30,30,30,3268.456,483.221,15
787,0,39,39,39,3258.389,520.134,15
788,0,17,17,17,3234.899,520.134,15
789,0,31,31,31,3234.899,479.866,15
790,0,25,25,25,3221.477,486.577,15
791,0,61,61,61,3194.631,483.221,15
792,0,86,86,86,3201.342,510.067,15
793,0,105,105,105,3181.208,500,15
794,0,20,20,20,3171.141,466.443,15
795,0,18,18,18,3161.074,489.933,15
796,0,31,31,31,3161.074,506.711,15
797,0,44,44,44,3140.940,493.289,15
798,0,27,27,27,3127.517,479.866,15
799,0,45,45,45,3127.517,500,15
800,0,102,102,102,3278.523,389.262,15
801,0,55,55,55,3184.564,379.195,15
802,0,58,58,58,3104.027,379.195,15
803,0,74,74,74,3124.161,607.383,15
804,0,100,100,100,2912.752,379.195,15
805,0,86,86,86,2855.705,372.483,15
806,0,46,46,46,2788.591,362.416,15
807,0,29,29,29,2926.175,510.067,15
808,0,61,61,61,2916.107,476.510,15
809,0,37,37,37,2909.396,506.711,15
810,0,3,3,3,2885.906,486.577,15
811,0,25,25,25,2872.483,500,15
812,0,32,32,32,2889.262,533.557,15
813,0,14,14,14,2855.705,523.490,15
814,0,48,48,48,2838.926,493.289,15
815,0,40,40,40,2852.349,463.087,15
816,0,17,17,17,2869.127,570.470,15
817,0,54,54,54,2828.859,573.826,15
818,0,57,57,57,2795.302,560.403,15
819,0,33,33,33,2791.946,587.248,15
820,0,45,45,45,2775.168,546.980,15
821,0,87,87,87,2765.101,573.826,15
822,0,90,90,90,2751.678,553.691,15
823,0,51,51,51,2741.611,573.826,15
824,0,54,54,54,2771.812,476.510,15
825,0,69,69,69,2771.812,489.933,15
826,0,59,59,59,2755.033,493.289,15
827,0,55,55,55,2765.101,456.376,15
828,0,25,25,25,2704.698,365.772,15
829,0,47,47,47,2600.671,365.772,15
830,0,56,56,56,2738.255,496.644,15
831,0,6,6,6,2731.544,479.866,15
832,0,18,18,18,2751.678,442.953,15
833,0,50,50,50,2738.255,466.443,15
834,0,2,2,2,2728.188,442.953,15
835,0,23,23,23,2711.409,446.309,15
836,0,11,11,11,2681.208,446.309,15
837,0,53,53,53,2711.409,463.087,15
838,0,44,44,44,2694.631,459.732,15
839,0,36,36,36,2714.765,493.289,15
840,0,71,71,71,2697.987,486.577,15
841,0,27,27,27,2697.987,469.799,15
842,0,38,38,38,2677.852,483.221,15
843,0,6,6,6,2677.852,463.087,15
844,0,43,43,43,2664.429,449.664,15
845,0,29,29,29,2657.718,473.154,15
846,0,66,66,66,2684.564,557.047,15
847,0,47,47,47,2691.275,533.557,15
848,0,10,10,10,2661.074,526.846,15
849,0,22,22,22,2684.564,510.067,15
850,0,23,23,23,2667.785,513.423,15
851,0,53,53,53,2644.295,503.356,15
852,0,48,48,48,2640.940,516.779,15
853,0,5,5,5,2657.718,567.114,15
854,0,27,27,27,2651.007,550.336,15
855,0,53,53,53,2630.873,577.181,15
856,0,42,42,42,2617.450,546.980,15
857,0,55,55,55,2614.094,530.201,15
858,0,1,1,1,2590.604,526.846,15
859,0,19,19,19,2597.315,543.624,15
860,0,61,61,61,2604.027,560.403,15
861,0,42,42,42,2597.315,587.248,15
862,0,9,9,9,2580.537,560.403,15
863,0,25,25,25,2577.181,540.268,15
864,0,40,40,40,2557.047,536.913,15
865,0,7,7,7,2570.470,520.134,15
866,0,32,32,32,2583.893,513.423,15
867,0,62,62,62,2577.181,500,15
868,0,34,34,34,2597.315,506.711,15
869,0,46,46,46,2590.604,493.289,15
870,0,63,63,63,2604.027,486.577,15
871,0,69,69,69,2607.383,466.443,15
872,0,33,33,33,2590.604,476.510,15
873,0,32,32,32,2593.960,459.732,15
874,0,29,29,29,2577.181,463.087,15
875,0,6,6,6,2577.181,446.309,15
876,0,17,17,17,2557.047,459.732,15
877,0,25,25,25,2563.758,476.510,15
878,0,28,28,28,2543.624,473.154,15
879,0,27,27,27,2546.980,486.577,15
880,0,27,27,27,2533.557,483.221,15
881,0,44,44,44,2540.269,506.711,15
882,0,40,40,40,2530.201,493.289,15
883,0,74,74,74,2523.490,520.134,15
884,0,72,72,72,2516.779,533.557,15
885,0,24,24,24,2510.067,520.134,15
886,0,67,67,67,2510.067,553.691,15
887,0,40,40,40,2540.269,550.336,15
888,0,87,87,87,2453.020,553.691,15
889,0,37,37,37,2442.953,540.268,15
890,0,64,64,64,2442.953,523.490,15
891,0,49,49,49,2459.731,526.846,15
892,0,63,63,63,2463.087,540.268,15
893,0,47,47,47,2486.577,536.913,15
894,0,64,64,64,2483.221,520.134,15
895,0,29,29,29,2496.644,513.423,15
896,0,60,60,60,2503.356,500,15
897,0,57,57,57,2489.933,493.289,15
898,0,69,69,69,2506.711,486.577,15
899,0,13,13,13,2493.289,466.443,15
900,0,93,93,93,2510.067,466.443,15
901,0,107,107,107,2503.356,453.020,15
902,0,26,26,26,2486.577,453.020,15
903,0,60,60,60,2473.154,459.732,15
904,0,43,43,43,2456.376,473.154,15
905,0,1,1,1,2473.154,476.510,15
906,0,50,50,50,2453.020,489.933,15
907,0,81,81,81,2456.376,503.356,15
908,0,30,30,30,2473.154,489.933,15
909,0,4,4,4,2416.107,510.067,15
910,0,10,10,10,2402.685,489.933,15
911,0,97,97,97,2419.463,483.221,15
912,0,20,20,20,2436.242,476.510,15
913,0,96,96,96,2422.819,459.732,15
914,0,69,69,69,2429.530,439.597,15
915,0,94,94,94,2416.107,426.174,15
916,0,83,83,83,2409.396,439.597,15
917,0,30,30,30,2395.973,426.174,15
918,0,70,70,70,2379.195,436.242,15
919,0,63,63,63,2392.617,446.309,15
920,0,29,29,29,2392.617,459.732,15
921,0,96,96,96,2375.839,453.020,15
922,0,87,87,87,2375.839,466.443,15
923,0,95,95,95,2385.906,483.221,15
924,0,23,23,23,2369.127,493.289,15
925,0,33,33,33,2369.127,506.711,15
926,0,88,88,88,2359.060,533.557,15
927,0,56,56,56,2355.705,546.980,15
928,0,82,82,82,2392.617,557.047,15
929,0,59,59,59,2395.973,540.268,15
930,0,73,73,73,2318.792,375.839,15
931,0,49,49,49,2352.349,607.383,15
932,0,57,57,57,2184.564,607.383,15
933,0,55,55,55,2140.939,604.027,15
934,0,48,48,48,2097.315,604.027,15
935,0,38,38,38,1996.644,610.738,15
936,0,33,33,33,2228.188,546.980,15
937,0,54,54,54,2214.765,560.403,15
938,0,68,68,68,2201.342,553.691,15
939,0,62,62,62,2181.208,543.624,15
940,0,88,88,88,2201.342,540.268,15
941,0,48,48,48,2214.765,536.913,15
942,0,104,104,104,2187.919,526.846,15
943,0,97,97,97,2218.121,520.134,15
944,0,67,67,67,2197.987,513.423,15
945,0,53,53,53,2208.054,500,15
946,0,90,90,90,2221.477,493.289,15
947,0,81,81,81,2228.188,473.154,15
948,0,46,46,46,2208.054,476.510,15
949,0,64,64,64,2194.631,479.866,15
950,0,20,20,20,2177.852,469.799,15
951,0,49,49,49,2181.208,453.020,15
952,0,94,94,94,2184.564,439.597,15
953,0,50,50,50,2197.987,432.886,15
954,0,28,28,28,2194.631,442.953,15
955,0,57,57,57,2191.275,456.376,15
956,0,103,103,103,2208.054,459.732,15
957,0,104,104,104,2208.054,442.953,15
958,0,99,99,99,2208.054,426.174,15
959,0,66,66,66,2234.899,416.107,15
960,0,36,36,36,2238.255,429.530,15
961,0,64,64,64,2231.543,453.020,15
962,0,88,88,88,2221.477,439.597,15
963,0,90,90,90,2221.477,426.174,15
964,0,59,59,59,2154.362,372.483,15
965,0,58,58,58,2110.738,365.772,15
966,0,54,54,54,2161.074,459.732,15
967,0,5,5,5,2140.939,446.309,15
968,0,32,32,32,2154.362,479.866,15
969,0,86,86,86,2184.564,493.289,15
970,0,2,2,2,2167.785,516.779,15
971,0,23,23,23,2161.074,493.289,15
972,0,54,54,54,2144.295,513.423,15
973,0,44,44,44,2140.939,533.557,15
974,0,46,46,46,2127.517,550.336,15
975,0,76,76,76,2107.383,546.980,15
976,0,31,31,31,2093.960,546.980,15
977,0,2,2,2,2107.383,520.134,15
978,0,45,45,45,2120.805,506.711,15
979,0,19,19,19,2134.228,486.577,15
980,0,44,44,44,2124.161,459.732,15
981,0,32,32,32,2100.671,500,15
982,0,12,12,12,2080.537,513.423,15
983,0,4,4,4,2057.047,459.732,15
984,0,25,25,25,2060.403,486.577,15
985,0,9,9,9,2060.403,510.067,15
986,0,17,17,17,2063.758,439.597,15
987,0,52,52,52,2036.913,463.087,15
988,0,37,37,37,2026.845,483.221,15
989,0,33,33,33,2036.913,496.644,15
990,0,19,19,19,2046.980,516.779,15
991,0,26,26,26,2013.423,536.913,15
992,0,41,41,41,1993.289,513.423,15
993,0,38,38,38,1993.289,500,15
994,0,38,38,38,1902.685,523.490,15
995,0,49,49,49,1926.174,560.403,15
996,0,25,25,25,1872.483,570.470,15
997,0,9,9,9,1872.483,520.134,15
998,0,25,25,25,1845.637,533.557,15
999,0,49,49,49,1859.060,553.691,15
1000,0,33,33,33,1818.792,557.047,15
1001,0,28,28,28,1812.081,587.248,15
1002,0,55,55,55,1815.436,627.517,15
1003,0,21,21,21,2070.470,399.329,15
1004,0,45,45,45,2060.403,382.550,15
1005,0,57,57,57,2050.335,399.329,15
1006,0,65,65,65,2040.268,379.195,15
1007,0,61,61,61,2020.134,375.839,15
1008,0,45,45,45,2003.356,382.550,15
1009,0,44,44,44,1989.933,372.483,15
1010,0,58,58,58,1979.866,382.550,15
1011,0,28,28,28,1989.933,412.752,15
1012,0,77,77,77,1953.020,412.752,15
1013,0,55,55,55,1932.886,406.040,15
1014,0,35,35,35,1936.241,385.906,15
1015,0,63,63,63,1916.107,392.617,15
1016,0,52,52,52,1899.329,409.396,15
1017,0,24,24,24,1885.906,389.262,15
1018,0,59,59,59,1879.195,375.839,15
1019,0,56,56,56,1862.416,392.617,15
1020,0,98,98,98,1872.483,409.396,15
1021,0,1,1,1,1865.772,432.886,15
1022,0,48,48,48,1852.349,412.752,15
1023,0,33,33,33,1842.282,399.329,15
1024,0,33,33,33,1825.503,402.685,15
1025,0,48,48,48,1835.570,422.819,15
1026,0,64,64,64,1815.436,426.174,15
1027,0,47,47,47,1805.369,399.329,15
1028,0,28,28,28,1781.879,412.752,15
1029,0,30,30,30,1802.013,429.530,15
1030,0,62,62,62,1765.101,436.242,15
1031,0,53,53,53,1765.101,419.463,15
1032,0,33,33,33,1744.966,426.174,15
1033,0,99,99,99,1738.255,442.953,15
1034,0,34,34,34,1728.188,419.463,15
1035,0,39,39,39,1687.919,429.530,15
1036,0,41,41,41,1681.208,442.953,15
1037,0,46,46,46,1674.497,456.376,15
1038,0,43,43,43,1664.429,426.174,15
1039,0,29,29,29,1637.584,429.530,15
1040,0,42,42,42,1654.362,449.664,15
1041,0,26,26,26,1630.872,453.020,15
1042,0,43,43,43,1617.450,439.597,15
1043,0,85,85,85,1620.805,473.154,15
1044,0,32,32,32,1600.671,463.087,15
1045,0,35,35,35,1583.893,459.732,15
1046,0,64,64,64,1590.604,429.530,15
1047,0,45,45,45,1573.825,442.953,15
1048,0,15,15,15,1634.228,526.846,15
1049,0,31,31,31,1731.543,607.383,15
1050,0,24,24,24,1627.517,610.738,15
1051,0,27,27,27,1557.047,533.557,15
1052,0,60,60,60,1412.752,607.383,15
1053,0,31,31,31,1265.101,503.356,15
1054,0,34,34,34,1060.403,392.617,15
1055,0,45,45,45,979.866,395.973,15
1056,0,26,26,26,929.530,506.711,15
1057,0,47,47,47,1144.295,610.738,15
1058,0,16,16,16,728.188,506.711,15
1059,0,40,40,40,718.121,486.577,15
1060,0,57,57,57,687.919,496.644,15
1061,0,36,36,36,563.758,583.893,15
1062,0,101,101,101,355.705,500,15
1063,0,62,62,62,295.302,506.711,15
1064,0,37,37,37,278.523,573.826,15
1065,0,28,28,28,53.691,486.577,15
1066,0,96,96,96,4107.382,520.134,16
1067,0,86,86,86,4006.711,500,16
1068,0,55,55,55,4000,523.490,16
1069,0,59,59,59,3953.020,459.732,16
1070,0,140,140,140,3906.040,449.664,16
1071,0,99,99,99,3926.174,526.846,16
1072,0,89,89,89,3885.906,526.846,16
1073,0,47,47,47,3865.772,526.846,16
1074,0,36,36,36,3785.235,543.624,16
1075,0,28,28,28,3694.631,557.047,16
1076,0,3,3,3,3677.852,573.826,16
1077,0,88,88,88,3607.382,416.107,16
1078,0,60,60,60,3620.805,540.268,16
1079,0,47,47,47,3553.691,546.980,16
1080,0,84,84,84,3546.980,587.248,16
1081,0,42,42,42,3463.087,546.980,16
1082,0,80,80,80,3446.309,597.315,16
1083,0,6,6,6,3345.637,593.960,16
1084,0,75,75,75,3120.805,610.738,16
1085,0,108,108,108,3275.168,389.262,16
1086,0,41,41,41,3191.275,375.839,16
1087,0,69,69,69,3104.027,372.483,16
1088,0,97,97,97,3543.624,506.711,16
1089,0,60,60,60,3513.423,479.866,16
1090,0,61,61,61,3510.067,516.779,16
1091,0,46,46,46,3496.644,486.577,16
1092,0,27,27,27,3476.510,479.866,16
1093,0,31,31,31,3463.087,473.154,16
1094,0,47,47,47,3449.664,486.577,16
1095,0,59,59,59,3486.577,516.779,16
1096,0,50,50,50,3463.087,506.711,16
1097,0,39,39,39,3429.530,500,16
1098,0,43,43,43,3412.751,486.577,16
1099,0,40,40,40,3432.886,466.443,16
1100,0,46,46,46,3406.040,466.443,16
1101,0,41,41,41,3402.685,500,16
1102,0,57,57,57,3395.973,486.577,16
1103,0,60,60,60,3392.617,466.443,16
1104,0,54,54,54,3369.127,463.087,16
1105,0,40,40,40,3375.839,486.577,16
1106,0,37,37,37,3385.906,503.356,16
1107,0,54,54,54,3359.060,506.711,16
1108,0,60,60,60,3359.060,493.289,16
1109,0,68,68,68,3348.993,466.443,16
1110,0,27,27,27,3342.282,483.221,16
1111,0,56,56,56,3335.570,503.356,16
1112,0,46,46,46,3325.503,489.933,16
1113,0,33,33,33,3328.859,466.443,16
1114,0,94,94,94,3302.013,473.154,16
1115,0,57,57,57,3308.725,483.221,16
1116,0,48,48,48,3315.436,506.711,16
1117,0,50,50,50,3288.591,513.423,16
1118,0,43,43,43,3271.812,503.356,16
1119,0,48,48,48,3288.591,486.577,16
1120,0,25,25,25,3281.879,469.799,16
1121,0,74,74,74,3261.745,479.866,16
1122,0,40,40,40,3258.389,520.134,16
1123,0,44,44,44,3234.899,516.779,16
1124,0,23,23,23,3241.611,479.866,16
1125,0,68,68,68,3224.832,473.154,16
1126,0,74,74,74,3208.053,506.711,16
1127,0,101,101,101,3197.987,486.577,16
1128,0,40,40,40,3181.208,479.866,16
1129,0,41,41,41,3167.785,473.154,16
1130,0,44,44,44,3181.208,493.289,16
1131,0,53,53,53,3164.429,513.423,16
1132,0,47,47,47,3144.295,496.644,16
1133,0,89,89,89,3154.362,476.510,16
1134,0,69,69,69,3120.805,473.154,16
1135,0,68,68,68,3124.161,500,16
1136,0,65,65,65,3100.671,483.221,16
1137,0,38,38,38,3083.893,466.443,16
1138,0,38,38,38,2906.040,372.483,16
1139,0,84,84,84,2852.349,372.483,16
1140,0,57,57,57,2778.523,369.128,16
1141,0,64,64,64,2708.053,369.128,16
1142,0,56,56,56,2604.027,365.772,16
1143,0,41,41,41,2919.463,479.866,16
1144,0,30,30,30,2929.530,513.423,16
1145,0,46,46,46,2906.040,516.779,16
1146,0,34,34,34,2889.262,489.933,16
1147,0,30,30,30,2852.349,463.087,16
1148,0,28,28,28,2892.617,459.732,16
1149,0,40,40,40,2862.416,506.711,16
1150,0,29,29,29,2838.926,493.289,16
1151,0,36,36,36,2865.772,573.826,16
1152,0,46,46,46,2979.866,580.537,16
1153,0,58,58,58,2828.859,573.826,16
1154,0,28,28,28,2802.013,580.537,16
1155,0,91,91,91,2795.302,563.758,16
1156,0,14,14,14,2771.812,543.624,16
1157,0,83,83,83,2785.235,593.960,16
1158,0,64,64,64,2765.101,570.470,16
1159,0,51,51,51,2751.678,550.336,16
1160,0,3,3,3,2744.966,577.181,16
1161,0,34,34,34,2775.168,473.154,16
1162,0,62,62,62,2768.456,493.289,16
1163,0,55,55,55,2758.389,459.732,16
1164,0,30,30,30,2744.966,449.664,16
1165,0,16,16,16,2731.543,466.443,16
1166,0,33,33,33,2744.966,479.866,16
1167,0,71,71,71,2744.966,496.644,16
1168,0,46,46,46,2721.476,486.577,16
1169,0,55,55,55,2704.698,486.577,16
1170,0,67,67,67,2728.188,449.664,16
1171,0,40,40,40,2704.698,446.309,16
1172,0,8,8,8,2697.987,466.443,16
1173,0,2,2,2,2691.275,486.577,16
1174,0,40,40,40,2677.852,486.577,16
1175,0,49,49,49,2677.852,469.799,16
1176,0,29,29,29,2657.718,463.087,16
1177,0,4,4,4,2661.074,446.309,16
1178,0,40,40,40,2687.919,442.953,16
1179,0,68,68,68,2684.564,560.403,16
1180,0,49,49,49,2687.919,533.557,16
1181,0,45,45,45,2684.564,520.134,16
1182,0,41,41,41,2667.785,506.711,16
1183,0,14,14,14,2654.362,506.711,16
1184,0,45,45,45,2651.007,553.691,16
1185,0,44,44,44,2647.651,587.248,16
1186,0,47,47,47,2624.161,580.537,16
1187,0,46,46,46,2627.517,546.980,16
1188,0,87,87,87,2607.382,563.758,16
1189,0,31,31,31,2597.315,577.181,16
1190,0,57,57,57,2583.893,540.268,16
1191,0,64,64,64,2597.315,526.846,16
1192,0,46,46,46,2617.449,513.423,16
1193,0,74,74,74,2543.624,546.980,16
1194,0,18,18,18,2523.490,553.691,16
1195,0,14,14,14,2506.711,553.691,16
1196,0,16,16,16,2523.490,567.114,16
1197,0,36,36,36,2560.403,533.557,16
1198,0,29,29,29,2577.181,520.134,16
1199,0,52,52,52,2590.604,513.423,16
1200,0,23,23,23,2597.315,500,16
1201,0,86,86,86,2610.738,476.510,16
1202,0,53,53,53,2604.027,463.087,16
1203,0,30,30,30,2590.604,466.443,16
1204,0,25,25,25,2570.470,453.020,16
1205,0,21,21,21,2557.047,459.732,16
1206,0,52,52,52,2550.335,473.154,16
1207,0,73,73,73,2536.913,489.933,16
1208,0,58,58,58,2546.980,489.933,16
1209,0,29,29,29,2526.845,506.711,16
1210,0,52,52,52,2520.134,520.134,16
1211,0,52,52,52,2546.980,520.134,16
1212,0,56,56,56,2560.403,506.711,16
1213,0,75,75,75,2577.181,500,16
1214,0,38,38,38,2593.960,486.577,16
1215,0,32,32,32,2567.114,473.154,16
1216,0,64,64,64,2456.376,573.826,16
1217,0,39,39,39,2442.953,567.114,16
1218,0,27,27,27,2456.376,546.980,16
1219,0,69,69,69,2463.087,557.047,16
1220,0,74,74,74,2476.510,546.980,16
1221,0,51,51,51,2496.644,526.846,16
1222,0,39,39,39,2479.866,510.067,16
1223,0,68,68,68,2493.289,513.423,16
1224,0,89,89,89,2513.423,489.933,16
1225,0,99,99,99,2520.134,473.154,16
1226,0,39,39,39,2513.423,453.020,16
1227,0,79,79,79,2476.510,439.597,16
1228,0,23,23,23,2516.778,439.597,16
1229,0,57,57,57,2493.289,453.020,16
1230,0,24,24,24,2476.510,456.376,16
1231,0,18,18,18,2503.356,469.799,16
1232,0,30,30,30,2489.933,473.154,16
1233,0,19,19,19,2476.510,473.154,16
1234,0,68,68,68,2463.087,466.443,16
1235,0,22,22,22,2463.087,453.020,16
1236,0,18,18,18,2449.664,466.443,16
1237,0,47,47,47,2446.309,483.221,16
1238,0,50,50,50,2453.020,500,16
1239,0,6,6,6,2432.886,536.913,16
1240,0,53,53,53,2469.799,530.201,16
1241,0,67,67,67,2315.436,372.483,16
1242,0,103,103,103,2416.107,426.174,16
1243,0,40,40,40,2395.973,426.174,16
1244,0,58,58,58,2375.839,429.530,16
1245,0,70,70,70,2372.483,449.664,16
1246,0,100,100,100,2429.530,439.597,16
1247,0,35,35,35,2422.819,453.020,16
1248,0,65,65,65,2429.530,473.154,16
1249,0,87,87,87,2419.463,483.221,16
1250,0,13,13,13,2419.463,506.711,16
1251,0,34,34,34,2416.107,530.201,16
1252,0,48,48,48,2399.329,553.691,16
1253,0,15,15,15,2385.906,560.403,16
1254,0,107,107,107,2355.705,553.691,16
1255,0,10,10,10,2359.060,523.490,16
1256,0,46,46,46,2355.705,604.027,16
1257,0,81,81,81,2161.074,365.772,16
1258,0,93,93,93,2100.671,365.772,16
1259,0,43,43,43,2060.403,365.772,16
1260,0,57,57,57,2040.268,375.839,16
1261,0,52,52,52,2201.342,412.752,16
1262,0,84,84,84,2201.342,426.174,16
1263,0,38,38,38,2214.765,426.174,16
1264,0,92,92,92,2228.188,412.752,16
1265,0,48,48,48,2241.611,426.174,16
1266,0,31,31,31,2241.611,439.597,16
1267,0,84,84,84,2224.832,429.530,16
1268,0,97,97,97,2238.255,456.376,16
1269,0,53,53,53,2187.919,426.174,16
1270,0,47,47,47,2204.698,442.953,16
1271,0,99,99,99,2221.476,446.309,16
1272,0,88,88,88,2218.121,459.732,16
1273,0,88,88,88,2187.919,439.597,16
1274,0,24,24,24,2187.919,456.376,16
1275,0,77,77,77,2201.342,466.443,16
1276,0,70,70,70,2224.832,473.154,16
1277,0,34,34,34,2221.476,486.577,16
